Probability,0.500000,0.250000,0.260000,0.580000,0.500000,0.620000,0.280000,0.580000,0.710000,0.340000,0.360000,0.750000,NaN
235,0,0,0,1,0,1,0,1,1,0,0,1,3.000000
236,0,1,1,0,0,1,0,1,1,1,0,1,12.000000
237,0,0,0,0,0,0,0,0,0,0,0,1,37.000000
238,0,0,0,0,1,1,0,0,0,0,1,1,40.000000
239,0,0,0,0,0,1,0,1,1,0,0,1,29.500000
240,0,0,1,1,1,1,1,1,1,1,1,1,26.000000
241,0,0,0,0,0,0,0,0,0,0,0,0,20.000000
242,1,0,0,0,0,1,0,1,1,0,1,1,22.000000
243,1,0,0,1,0,1,0,1,1,0,0,1,7.500000
244,0,0,0,0,0,0,0,0,1,1,1,1,9.000000
245,0,0,0,0,0,1,1,0,1,1,0,1,22.000000
246,1,0,0,0,0,1,0,1,1,1,1,1,16.000000
247,0,0,0,0,0,0,0,0,1,0,0,1,14.500000
248,0,0,0,0,0,1,0,1,1,1,1,1,19.000000
249,0,0,0,0,0,0,0,0,0,0,0,1,14.000000
250,0,0,0,0,0,0,1,0,0,1,1,1,6.000000
251,1,0,0,0,0,1,0,1,1,0,0,1,40.000000
252,1,0,0,1,1,1,1,1,1,1,1,1,8.000000
253,0,0,0,0,0,0,1,0,1,1,1,1,24.000000
254,0,0,0,0,0,1,0,1,1,0,0,1,9.000000
255,0,0,0,0,0,1,1,1,1,1,1,1,19.500000
256,1,0,0,0,1,1,1,1,1,1,1,1,13.500000
257,0,0,0,0,0,1,0,1,1,0,0,1,4.000000
258,0,0,0,0,0,0,0,0,0,0,0,0,34.000000
259,0,0,0,0,0,0,1,0,1,1,0,1,31.500000
260,0,0,0,0,0,0,0,0,1,1,1,1,29.000000
261,0,0,0,0,0,0,0,0,1,0,0,1,21.000000
262,0,0,0,0,0,0,0,0,1,0,0,1,22.500000
263,0,0,0,0,0,0,0,1,1,0,0,1,19.000000
264,0,0,0,0,0,0,0,0,1,0,0,1,3.000000
265,0,0,0,0,1,1,0,0,1,0,0,1,18.000000
266,0,0,0,0,0,0,0,0,0,0,0,0,16.500000
267,0,0,0,0,0,0,0,0,1,0,0,1,7.000000
268,0,0,0,0,0,0,0,0,1,0,0,1,12.000000
269,0,0,0,0,0,0,0,0,1,0,0,1,11.000000
270,0,0,0,0,0,0,0,0,0,0,0,1,15.000000
271,0,0,0,0,0,0,0,0,1,0,0,1,16.000000
272,1,0,0,0,0,1,0,0,1,1,1,1,25.000000
273,0,0,0,0,0,0,0,0,0,0,0,1,3.000000
274,1,0,0,0,0,0,1,1,1,1,1,1,15.500000
275,0,0,0,0,0,0,1,0,1,1,1,1,12.800000
276,0,0,0,0,0,0,0,1,1,1,0,1,10.500000
277,1,1,1,0,1,0,1,1,1,1,1,1,9.000000
278,0,0,0,0,0,0,0,0,1,0,0,1,2.000000
279,0,0,0,0,0,0,0,0,1,0,0,1,16.000000
280,0,0,0,0,0,0,0,0,0,0,0,0,2.790000
281,0,0,0,0,0,0,0,0,1,0,0,1,10.000000
282,0,0,0,0,0,1,0,0,1,0,0,1,12.000000
283,1,0,1,0,1,1,1,1,1,1,1,1,15.000000
284,1,0,0,0,1,1,0,1,1,0,0,1,1.000000
285,0,0,0,0,0,0,0,0,1,0,0,1,14.500000
286,0,0,0,0,1,1,1,0,1,0,0,1,16.000000
287,0,0,0,0,0,0,0,0,0,0,0,0,5.500000
288,1,0,0,0,0,0,1,1,1,1,1,1,26.000000
289,1,0,0,0,1,1,0,1,1,0,1,1,19.000000
290,0,0,0,0,0,0,0,0,0,1,1,1,23.000000
291,1,0,0,0,0,0,0,0,0,0,0,1,30.000000
292,0,1,1,0,0,1,1,1,1,1,1,1,NaN
293,1,0,0,0,0,1,1,1,1,1,1,1,13.000000
294,1,0,0,0,0,0,0,1,1,1,1,1,17.000000
295,0,0,0,0,0,0,0,0,0,0,0,1,NaN
296,0,0,0,0,0,0,1,0,1,0,1,1,14.000000
297,0,0,1,0,0,1,1,1,1,1,1,1,13.000000
298,0,0,0,0,0,0,0,0,1,0,0,1,10.500000
299,1,0,0,0,0,0,0,0,1,0,1,1,19.000000
300,1,0,0,0,1,1,1,1,1,1,1,1,10.000000
301,1,0,0,0,0,1,0,0,1,0,0,1,14.000000
302,0,0,0,0,0,0,0,0,1,0,0,1,12.800000
303,0,0,0,0,0,1,1,1,1,0,1,1,14.000000
304,1,0,0,1,1,1,0,1,1,1,1,1,8.500000
305,0,0,0,0,0,1,0,1,1,1,1,1,41.000000
306,1,0,0,0,0,0,0,0,0,0,0,1,0.058824
307,1,0,0,1,1,1,1,1,1,1,1,1,11.500000
308,0,0,0,0,0,0,0,0,0,0,0,0,12.000000
309,0,0,0,0,0,0,1,1,1,1,0,1,0.141600
310,0,0,0,0,0,1,1,1,1,1,1,1,22.000000
311,0,0,1,1,1,1,0,1,1,0,1,1,17.000000
312,0,0,0,1,0,1,0,1,1,0,0,1,25.000000
313,0,0,0,0,0,0,0,0,1,0,0,1,16.000000
314,0,0,0,0,0,0,0,0,0,0,0,1,9.000000
315,0,0,0,0,0,0,0,0,1,0,0,1,28.000000
316,0,0,0,0,0,0,0,0,1,0,0,1,8.000000
317,1,0,0,0,0,0,0,1,1,0,0,1,0.567000
318,0,0,1,0,0,1,1,0,1,1,1,0,8.000000
319,0,0,0,0,0,0,0,0,0,0,0,0,10.000000
320,1,0,0,0,1,1,0,1,1,1,1,1,12.000000
321,0,0,0,0,0,0,0,0,0,1,1,0,17.500000
322,0,0,0,0,0,0,0,0,1,0,0,1,15.000000
323,0,0,0,0,0,0,0,0,0,0,0,0,10.000000
324,0,0,0,0,0,0,0,0,0,0,0,1,10.000000
325,0,0,0,0,0,0,0,0,1,0,0,1,12.000000
326,0,0,0,1,1,1,0,1,1,0,0,1,21.000000
327,0,0,0,0,0,1,0,1,1,0,0,1,11.000000
328,0,0,0,0,0,0,0,0,0,0,0,0,12.000000
329,1,0,0,0,0,0,0,1,1,0,0,1,14.000000
330,0,0,0,0,0,0,1,1,1,0,0,1,14.000000
331,1,1,1,0,0,0,0,0,1,1,1,1,7.000000
332,0,0,0,0,0,0,0,0,1,1,1,1,5.000000
333,0,0,0,0,0,0,0,0,1,1,0,1,40.000000
334,0,0,0,0,0,0,0,0,1,0,0,1,18.000000
335,0,0,0,0,0,0,0,0,0,0,0,1,37.000000
336,0,0,0,0,0,0,0,0,0,0,0,0,17.000000
337,0,0,0,0,0,0,0,0,1,0,0,1,21.500000
338,1,0,0,1,0,0,0,1,1,0,0,1,18.000000
339,0,0,0,0,0,0,0,0,1,0,0,1,30.000000
340,1,0,0,1,1,1,0,1,1,0,0,1,22.500000
341,1,0,0,0,0,0,1,1,1,1,1,1,24.000000
342,0,0,0,0,0,0,0,0,1,0,0,1,25.000000
343,0,0,0,0,0,0,0,0,1,1,1,1,12.000000
344,1,0,1,0,1,1,1,1,1,0,0,1,12.000000
345,1,1,1,0,1,1,1,1,1,1,1,1,15.000000
346,0,0,0,0,0,0,0,0,1,0,0,1,37.000000
347,1,0,0,0,0,1,0,1,1,0,0,1,10.000000
348,1,0,0,1,1,1,1,1,1,1,1,1,11.000000
349,0,0,0,0,0,0,1,1,1,0,0,1,11.000000
350,1,1,1,1,1,1,1,1,1,1,1,1,24.500000
351,0,0,0,0,0,0,0,0,1,0,0,1,9.000000
352,0,0,0,1,1,1,0,1,1,0,0,1,19.500000
353,0,0,0,0,0,0,0,0,0,0,0,0,14.000000
354,0,0,0,0,0,0,0,0,0,0,0,1,27.000000
355,0,0,0,0,0,1,0,0,1,0,0,1,12.500000
356,0,0,0,0,0,0,0,0,0,1,0,1,55.000000
357,0,0,1,0,0,1,0,1,1,0,1,1,32.000000
358,0,0,0,0,0,0,0,0,1,0,0,1,20.000000
359,1,0,0,1,1,1,0,1,1,0,0,0,9.000000
360,0,0,0,0,0,0,0,1,1,0,0,1,7.800000
361,0,0,0,0,0,0,0,0,0,0,0,1,39.000000
362,1,0,0,0,0,0,0,1,1,1,1,1,16.800000
363,0,0,0,0,0,0,0,0,0,0,0,0,21.000000
364,0,0,0,0,0,0,0,0,1,0,0,1,180.000000
365,0,0,0,0,0,0,0,0,1,0,0,1,13.000000
366,0,0,1,0,0,0,1,0,1,1,1,1,14.000000
367,1,0,1,0,0,0,1,0,0,1,1,1,6.000000
368,0,0,0,0,0,0,0,0,0,0,0,1,15.000000
369,0,0,0,0,0,1,1,1,1,1,1,1,21.000000
370,0,0,0,0,0,0,0,0,0,0,0,0,36.500000
371,0,0,0,0,0,0,1,0,0,1,1,0,22.000000
372,0,0,0,0,0,0,0,0,1,0,0,1,18.000000
373,1,0,0,0,0,1,1,1,1,1,1,1,31.000000
374,0,0,0,0,0,0,0,0,1,0,0,1,7.000000
375,1,0,0,0,1,0,1,1,1,1,1,1,3.000000
376,1,0,1,0,1,1,1,1,1,1,1,1,33.000000
377,0,0,0,0,0,0,0,0,1,0,0,1,9.000000
378,0,0,0,0,0,0,0,0,1,0,0,1,22.000000
379,1,1,1,1,1,1,1,1,1,1,1,1,NaN
380,0,0,0,0,0,0,0,0,0,0,0,0,16.000000
381,0,0,1,0,0,1,1,0,1,0,0,1,23.000000
382,0,0,0,0,0,0,0,0,0,0,0,1,22.000000
383,1,1,1,0,1,1,1,1,1,1,1,1,17.000000
384,1,1,1,0,0,0,1,1,1,1,1,1,45.000000
385,0,0,0,0,0,0,0,0,0,0,0,0,16.000000
386,0,0,0,0,0,0,1,0,1,1,1,1,18.000000
387,0,0,0,0,0,0,0,0,0,0,0,1,31.000000
388,0,0,0,1,1,1,0,1,1,0,0,1,32.000000
389,1,0,0,1,1,1,0,1,1,1,1,1,21.500000
390,0,0,0,0,0,0,0,0,0,0,0,1,11.000000
391,1,1,1,0,1,1,1,1,1,1,1,1,10.000000
392,1,1,1,0,1,1,1,1,1,1,1,1,36.000000
393,0,0,0,0,0,0,1,0,0,0,1,1,14.500000
394,1,0,0,0,1,1,1,1,1,1,1,1,9.000000
395,0,0,0,0,0,0,0,0,1,0,0,1,0.000000
396,0,0,0,0,0,0,0,0,1,1,1,1,13.000000
397,1,0,1,0,1,1,1,1,1,1,1,1,22.000000
398,0,0,0,0,0,0,0,0,0,0,0,1,21.000000
399,0,0,0,0,0,0,0,0,1,0,0,1,26.000000
400,1,0,0,0,1,0,0,1,1,0,0,1,22.000000
401,0,0,0,0,0,0,0,0,0,0,0,0,19.000000
402,0,0,0,0,0,0,0,0,0,0,0,0,10.000000
403,0,0,0,0,0,0,0,0,0,0,0,0,6.000000
404,0,0,0,0,0,0,1,0,0,1,1,1,16.000000
405,0,0,0,0,0,0,0,0,0,0,0,1,16.500000
406,1,0,0,0,0,1,0,1,1,0,0,1,4.000000
407,0,0,0,0,0,0,0,0,1,0,0,1,22.000000
408,0,0,0,0,0,0,0,0,0,0,0,0,42.000000
409,0,0,0,0,0,0,0,0,0,0,0,0,87.500000
410,0,0,0,0,1,1,0,1,1,0,0,1,14.000000
411,1,0,1,0,1,1,1,1,1,1,1,1,15.000000
412,0,0,0,0,0,1,0,1,1,1,1,1,13.500000
413,1,0,0,0,1,0,0,1,1,0,0,1,26.000000
414,0,0,0,0,0,0,0,0,0,0,0,0,7.000000
415,0,0,0,0,0,0,0,0,1,0,0,1,16.000000
416,0,0,0,0,1,1,0,0,1,0,0,1,9.000000
417,0,0,0,0,0,0,1,0,1,0,0,1,26.500000
418,0,0,0,0,0,0,0,1,1,0,0,1,2.000000
419,0,0,0,0,0,0,1,0,1,0,0,1,3.000000
420,0,0,0,0,0,0,0,0,1,0,1,1,6.000000
421,0,0,0,0,0,0,0,0,0,0,0,0,25.000000
422,0,0,0,0,0,0,1,0,1,1,1,0,19.000000
423,0,0,0,0,0,0,0,0,0,0,0,0,30.000000
424,1,0,0,0,0,0,1,0,1,0,1,1,24.000000
425,0,0,0,0,0,0,0,0,1,1,1,1,10.000000
426,0,0,0,0,0,0,1,0,1,1,1,1,29.000000
427,0,0,0,0,0,0,0,0,1,0,0,1,31.800000
428,0,0,0,1,0,1,0,1,1,0,0,1,7.000000
429,0,0,0,0,0,0,0,0,0,0,0,1,10.000000
430,1,0,0,1,0,1,0,1,1,0,0,1,19.000000
431,1,0,0,0,1,0,0,0,1,0,0,1,2.000000
432,0,0,0,0,0,0,0,0,0,0,0,0,15.000000
433,0,0,0,0,0,1,0,1,1,0,0,1,10.000000
434,0,0,0,0,0,0,0,0,0,0,0,1,7.500000
435,0,0,0,0,0,0,0,0,1,0,0,1,17.000000
436,0,0,0,0,0,0,0,0,0,0,0,0,16.000000
437,1,0,0,1,1,1,1,1,1,1,1,1,35.000000
438,1,0,0,0,1,1,1,1,1,1,1,1,16.000000
439,0,0,0,0,0,0,0,1,1,0,0,1,23.000000
440,0,0,0,0,0,0,0,0,0,0,0,1,18.000000
441,0,0,0,0,0,1,1,1,1,1,1,1,17.000000
442,0,1,1,0,0,0,1,0,0,0,1,0,15.000000
443,0,0,0,0,0,0,0,0,0,0,0,0,13.500000
444,1,0,0,1,0,1,0,1,1,0,0,1,19.000000
445,0,1,1,0,1,1,1,1,1,1,1,1,5.000000
446,0,0,0,0,0,0,0,0,0,0,0,0,5.500000
447,0,0,0,0,0,0,0,0,0,0,0,0,10.000000
448,0,0,0,0,0,0,0,0,0,0,0,1,15.000000
449,1,1,1,0,0,0,1,1,1,1,1,1,22.000000
450,0,0,0,0,0,0,0,0,1,0,0,1,60.000000
451,0,0,0,0,0,0,0,0,0,0,0,1,15.000000
452,0,0,0,0,0,1,0,1,1,0,0,1,23.000000
453,1,0,0,1,1,1,0,1,1,0,0,1,22.000000
454,1,1,1,1,1,1,1,1,0,1,1,1,18.000000
455,1,0,0,0,1,1,0,1,1,0,0,1,16.500000
456,1,0,1,0,0,1,1,1,1,1,1,1,21.000000
457,0,0,0,0,0,0,0,0,0,0,0,0,17.500000
458,0,0,0,0,0,0,0,0,0,0,0,0,15.000000
459,0,0,0,0,0,0,0,0,0,0,0,0,5.000000
460,1,0,0,0,1,1,0,1,1,0,0,1,45.000000
461,1,0,0,1,1,1,0,1,1,0,0,1,14.000000
462,0,0,0,0,0,0,1,0,0,1,1,1,6.000000
463,0,0,0,1,0,1,0,1,1,0,0,1,18.000000
464,1,0,0,0,1,1,1,0,0,1,1,1,20.500000
465,0,0,0,0,0,0,0,0,1,0,0,1,10.000000
466,0,0,0,0,0,0,0,0,0,0,0,1,8.000000
467,0,0,0,0,0,0,0,0,1,0,0,1,19.400000
468,0,0,0,0,0,0,0,0,0,0,0,0,5.000000
469,1,0,0,0,0,0,0,1,1,1,1,1,6.000000
470,1,0,1,0,0,0,1,0,0,1,1,1,38.000000
471,0,0,0,0,0,0,0,1,1,1,1,1,7.500000
472,0,0,1,1,0,1,0,1,1,0,0,1,27.000000
473,1,0,0,0,0,0,1,1,1,1,1,1,35.000000
